time,current_count,num_tracked,num_persons_in,previous_count,total_count,stay_time,mean_stay_time,infer_time,process_time,result
18:48:48,1,1,1,1,3,382.6736974716186,127.5578991572062,0.14844250679016113,3.528594970703125e-05,"[{'xmin': 375, 'xmax': 549, 'ymin': 3, 'ymax': 380, 'class_id': 0, 'confidence': 0.42101735}]"
18:48:48,0,1,1,1,3,384.39731981754295,128.13243993918098,0.23901081085205078,2.86102294921875e-06,[]
18:48:48,0,1,1,1,3,386.14242613315577,128.71414204438526,0.15204501152038574,3.0994415283203125e-06,[]
18:48:48,1,1,1,1,3,387.91033914089195,129.30344638029732,0.16558504104614258,3.0994415283203125e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 3, 'ymax': 380, 'class_id': 0, 'confidence': 0.44065297}]"
18:48:49,1,1,1,1,3,389.701289319992,129.90042977333067,0.1678755283355713,3.314018249511719e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 2, 'ymax': 383, 'class_id': 0, 'confidence': 0.40048385}]"
18:48:49,1,1,1,1,3,391.5129068374633,130.50430227915442,0.14421319961547852,3.170967102050781e-05,"[{'xmin': 378, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.42859897}]"
18:48:49,1,1,1,1,3,393.3557711839675,131.11859039465583,0.2442319393157959,3.0994415283203125e-05,"[{'xmin': 379, 'xmax': 548, 'ymin': 0, 'ymax': 383, 'class_id': 0, 'confidence': 0.57013535}]"
18:48:49,1,1,1,1,3,395.2201209068297,131.74004030227658,0.1527557373046875,3.123283386230469e-05,"[{'xmin': 380, 'xmax': 548, 'ymin': 1, 'ymax': 380, 'class_id': 0, 'confidence': 0.6289288}]"
18:48:50,1,1,1,1,3,397.11703011989584,132.3723433732986,0.23418378829956055,2.9802322387695312e-05,"[{'xmin': 380, 'xmax': 548, 'ymin': 3, 'ymax': 378, 'class_id': 0, 'confidence': 0.63520014}]"
18:48:50,1,1,1,1,3,399.04549741744984,133.01516580581662,0.24698948860168457,3.0040740966796875e-05,"[{'xmin': 380, 'xmax': 548, 'ymin': 4, 'ymax': 379, 'class_id': 0, 'confidence': 0.6205626}]"
18:48:50,1,1,1,1,3,401.00590527057636,133.6686350901921,0.25095248222351074,3.123283386230469e-05,"[{'xmin': 380, 'xmax': 550, 'ymin': 4, 'ymax': 378, 'class_id': 0, 'confidence': 0.67004496}]"
18:48:51,1,1,1,1,3,402.99779381752,134.33259793917333,0.24546408653259277,3.123283386230469e-05,"[{'xmin': 380, 'xmax': 550, 'ymin': 5, 'ymax': 376, 'class_id': 0, 'confidence': 0.65360194}]"
18:48:51,1,1,1,1,3,405.0214988946913,135.00716629823043,0.24957633018493652,3.600120544433594e-05,"[{'xmin': 381, 'xmax': 549, 'ymin': 5, 'ymax': 376, 'class_id': 0, 'confidence': 0.68317765}, {'xmin': 384, 'xmax': 543, 'ymin': 14, 'ymax': 394, 'class_id': 0, 'confidence': 0}]"
18:48:51,1,1,1,1,3,407.0762166023253,135.6920722007751,0.2422175407409668,3.314018249511719e-05,"[{'xmin': 380, 'xmax': 549, 'ymin': 4, 'ymax': 377, 'class_id': 0, 'confidence': 0.68211573}, {'xmin': 384, 'xmax': 544, 'ymin': 13, 'ymax': 395, 'class_id': 0, 'confidence': 0}]"
18:48:51,1,1,1,1,3,409.1542026281355,136.3847342093785,0.1697525978088379,3.337860107421875e-05,"[{'xmin': 380, 'xmax': 549, 'ymin': 4, 'ymax': 378, 'class_id': 0, 'confidence': 0.68334514}]"
18:48:52,1,1,1,1,3,411.25465123653396,137.08488374551132,0.16203951835632324,3.0994415283203125e-05,"[{'xmin': 379, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.68022144}]"
18:48:52,1,1,1,1,3,413.3779701232909,137.79265670776363,0.16608643531799316,3.62396240234375e-05,"[{'xmin': 379, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.69658864}, {'xmin': 384, 'xmax': 545, 'ymin': 12, 'ymax': 396, 'class_id': 0, 'confidence': 0}]"
18:48:52,1,1,1,1,3,415.52416198253616,138.5080539941787,0.16572260856628418,3.409385681152344e-05,"[{'xmin': 379, 'xmax': 549, 'ymin': 0, 'ymax': 381, 'class_id': 0, 'confidence': 0.72111475}, {'xmin': 384, 'xmax': 544, 'ymin': 12, 'ymax': 395, 'class_id': 0, 'confidence': 0}]"
18:48:52,1,1,1,1,3,417.7028334617613,139.2342778205871,0.24982547760009766,3.528594970703125e-05,"[{'xmin': 379, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.70655376}, {'xmin': 384, 'xmax': 544, 'ymin': 13, 'ymax': 395, 'class_id': 0, 'confidence': 0}]"
18:48:53,1,1,1,1,3,419.9129781723021,139.97099272410068,0.2470083236694336,3.123283386230469e-05,"[{'xmin': 379, 'xmax': 550, 'ymin': 3, 'ymax': 378, 'class_id': 0, 'confidence': 0.6601346}]"
18:48:53,1,1,1,1,3,422.15385677814464,140.71795225938155,0.23935627937316895,3.5762786865234375e-05,"[{'xmin': 378, 'xmax': 548, 'ymin': 4, 'ymax': 378, 'class_id': 0, 'confidence': 0.6826651}, {'xmin': 383, 'xmax': 545, 'ymin': 12, 'ymax': 396, 'class_id': 0, 'confidence': 0}]"
18:48:53,1,1,1,1,3,424.4167258977888,141.4722419659296,0.15746188163757324,3.361701965332031e-05,"[{'xmin': 378, 'xmax': 548, 'ymin': 3, 'ymax': 379, 'class_id': 0, 'confidence': 0.688943}, {'xmin': 382, 'xmax': 544, 'ymin': 14, 'ymax': 396, 'class_id': 0, 'confidence': 0}]"
18:48:54,1,1,1,1,3,426.7107131481169,142.23690438270563,0.24300050735473633,3.8623809814453125e-05,"[{'xmin': 378, 'xmax': 549, 'ymin': 3, 'ymax': 378, 'class_id': 0, 'confidence': 0.6252718}, {'xmin': 382, 'xmax': 544, 'ymin': 12, 'ymax': 397, 'class_id': 0, 'confidence': 0}]"
18:48:54,1,1,1,1,3,429.02793509960156,143.0093116998672,0.16933083534240723,3.4332275390625e-05,"[{'xmin': 378, 'xmax': 548, 'ymin': 3, 'ymax': 379, 'class_id': 0, 'confidence': 0.5945226}, {'xmin': 382, 'xmax': 544, 'ymin': 13, 'ymax': 397, 'class_id': 0, 'confidence': 0}]"
18:48:54,1,1,1,1,3,431.36925723552685,143.78975241184227,0.1781303882598877,3.838539123535156e-05,"[{'xmin': 378, 'xmax': 549, 'ymin': 2, 'ymax': 382, 'class_id': 0, 'confidence': 0.6162066}, {'xmin': 382, 'xmax': 544, 'ymin': 12, 'ymax': 396, 'class_id': 0, 'confidence': 0}]"
18:48:54,1,1,1,1,3,433.7423150777815,144.58077169259383,0.24147653579711914,3.361701965332031e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.6126735}, {'xmin': 381, 'xmax': 544, 'ymin': 11, 'ymax': 397, 'class_id': 0, 'confidence': 0}]"
18:48:55,1,1,1,1,3,436.13777225017526,145.3792574167251,0.1614828109741211,3.457069396972656e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 2, 'ymax': 382, 'class_id': 0, 'confidence': 0.6024175}]"
18:48:55,1,1,1,1,3,438.564740347862,146.18824678262067,0.24681377410888672,3.123283386230469e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.61305934}]"
18:48:55,1,1,1,1,3,441.022876358032,147.00762545267733,0.24356913566589355,3.361701965332031e-05,"[{'xmin': 376, 'xmax': 549, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.59900934}]"
18:48:56,1,1,1,1,3,443.5053454637525,147.83511515458417,0.1808011531829834,3.0994415283203125e-05,"[{'xmin': 376, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.5890264}]"
18:48:56,1,1,1,1,3,446.0187838315961,148.67292794386537,0.2415938377380371,3.409385681152344e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.6962042}]"
18:48:56,1,1,1,1,3,448.55547401905034,149.51849133968344,0.16983342170715332,3.2901763916015625e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.70620924}]"
18:48:56,1,1,1,1,3,451.11673204898807,150.37224401632935,0.18291115760803223,3.147125244140625e-05,"[{'xmin': 377, 'xmax': 548, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.70728457}]"
18:48:57,1,1,1,1,3,453.70062246322607,151.23354082107537,0.16370630264282227,3.170967102050781e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': 1, 'ymax': 383, 'class_id': 0, 'confidence': 0.6859891}]"
18:48:57,1,1,1,1,3,456.3077565670011,152.1025855223337,0.16999340057373047,3.123283386230469e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.6628183}]"
18:48:57,1,1,1,1,3,458.93817391395544,152.9793913046518,0.1703634262084961,3.0994415283203125e-05,"[{'xmin': 377, 'xmax': 548, 'ymin': 0, 'ymax': 383, 'class_id': 0, 'confidence': 0.68605024}]"
18:48:57,1,1,1,1,3,461.5996627807615,153.86655426025382,0.23624372482299805,3.075599670410156e-05,"[{'xmin': 377, 'xmax': 548, 'ymin': 0, 'ymax': 383, 'class_id': 0, 'confidence': 0.6759545}]"
18:48:58,1,1,1,1,3,464.2827859878538,154.76092866261794,0.15366148948669434,3.075599670410156e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.6452028}]"
18:48:58,1,1,1,1,3,466.989139485359,155.66304649511966,0.16963768005371094,3.218650817871094e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.6555586}]"
18:48:58,1,1,1,1,3,469.7184633255003,156.5728211085001,0.1668093204498291,3.147125244140625e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 0, 'ymax': 383, 'class_id': 0, 'confidence': 0.628481}]"
18:48:58,1,1,1,1,3,472.47017970085125,157.49005990028374,0.1614515781402588,3.361701965332031e-05,"[{'xmin': 376, 'xmax': 547, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.7255026}, {'xmin': 381, 'xmax': 542, 'ymin': 10, 'ymax': 398, 'class_id': 0, 'confidence': 0}]"
18:48:58,1,1,1,1,3,475.2432067632673,158.41440225442244,0.15063142776489258,3.2901763916015625e-05,"[{'xmin': 376, 'xmax': 547, 'ymin': 1, 'ymax': 381, 'class_id': 0, 'confidence': 0.6793797}]"
18:48:59,1,1,1,1,3,478.0457033634184,159.34856778780613,0.22715330123901367,3.075599670410156e-05,"[{'xmin': 376, 'xmax': 547, 'ymin': 2, 'ymax': 381, 'class_id': 0, 'confidence': 0.6240498}]"
18:48:59,1,1,1,1,3,480.86818096637705,160.289393655459,0.1374819278717041,3.0994415283203125e-05,"[{'xmin': 375, 'xmax': 547, 'ymin': 2, 'ymax': 381, 'class_id': 0, 'confidence': 0.6393213}]"
18:48:59,1,1,1,1,3,483.7127804756162,161.23759349187208,0.1587231159210205,3.504753112792969e-05,"[{'xmin': 376, 'xmax': 547, 'ymin': 2, 'ymax': 382, 'class_id': 0, 'confidence': 0.6741126}, {'xmin': 382, 'xmax': 542, 'ymin': 6, 'ymax': 399, 'class_id': 0, 'confidence': 0}]"
18:48:59,1,1,1,1,3,486.58766415119146,162.19588805039714,0.23526382446289062,3.147125244140625e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 2, 'ymax': 382, 'class_id': 0, 'confidence': 0.591876}]"
18:49:00,1,1,1,1,3,489.48479597568485,163.16159865856162,0.1601576805114746,3.218650817871094e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.58120173}]"
18:49:00,1,1,1,1,3,492.41207678317994,164.13735892772664,0.21494269371032715,3.147125244140625e-05,"[{'xmin': 375, 'xmax': 548, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.51053405}]"
18:49:00,1,1,1,1,3,495.36922357082335,165.12307452360778,0.23028016090393066,3.0040740966796875e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 2, 'ymax': 382, 'class_id': 0, 'confidence': 0.5165654}]"
18:49:01,1,1,1,1,3,498.3558284282681,166.11860947608938,0.22613787651062012,3.170967102050781e-05,"[{'xmin': 376, 'xmax': 549, 'ymin': 1, 'ymax': 383, 'class_id': 0, 'confidence': 0.5195492}]"
18:49:01,0,1,1,1,3,501.37113313674894,167.12371104558298,0.21895527839660645,2.6226043701171875e-06,[]
18:49:01,0,1,1,1,3,504.4078354120251,168.1359451373417,0.15170526504516602,2.384185791015625e-06,[]
18:49:01,0,1,1,1,3,507.46803514957395,169.15601171652466,0.17270207405090332,2.86102294921875e-06,[]
18:49:02,0,1,1,1,3,510.5502043724057,170.18340145746856,0.1572246551513672,2.86102294921875e-06,[]
18:49:02,1,1,1,1,3,513.6557171106335,171.21857237021118,0.17035388946533203,3.218650817871094e-05,"[{'xmin': 375, 'xmax': 548, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.4019533}]"
18:49:02,1,1,1,1,3,516.7844563722607,172.26148545742024,0.16975688934326172,3.170967102050781e-05,"[{'xmin': 375, 'xmax': 548, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.41977385}]"
18:49:02,1,1,1,1,3,519.9344706535336,173.31149021784452,0.15001606941223145,3.0279159545898438e-05,"[{'xmin': 375, 'xmax': 547, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.4330954}]"
18:49:02,1,1,1,1,3,523.1068472623822,174.36894908746072,0.16071438789367676,3.0279159545898438e-05,"[{'xmin': 375, 'xmax': 547, 'ymin': 0, 'ymax': 382, 'class_id': 0, 'confidence': 0.437148}]"
18:49:03,1,1,1,1,3,526.3096520900723,175.43655069669077,0.2360701560974121,3.147125244140625e-05,"[{'xmin': 375, 'xmax': 547, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.43986008}]"
18:49:03,1,1,1,1,3,529.5443578004833,176.51478593349444,0.2472074031829834,3.123283386230469e-05,"[{'xmin': 375, 'xmax': 547, 'ymin': 1, 'ymax': 382, 'class_id': 0, 'confidence': 0.44583964}]"
18:49:03,0,1,1,1,3,532.8029189348217,177.60097297827392,0.17587614059448242,3.337860107421875e-06,[]
18:49:04,0,1,1,1,3,536.0841443300244,178.6947147766748,0.16413092613220215,3.0994415283203125e-06,[]
18:49:04,0,1,1,1,3,539.3871141910549,179.79570473035164,0.15495061874389648,2.86102294921875e-06,[]
18:49:04,0,1,1,1,3,542.7208954811092,180.90696516036974,0.23928046226501465,2.86102294921875e-06,[]
18:49:04,1,1,1,1,3,546.0764328002925,182.0254776000975,0.15481281280517578,3.147125244140625e-05,"[{'xmin': 375, 'xmax': 548, 'ymin': 0, 'ymax': 383, 'class_id': 0, 'confidence': 0.4048841}]"
18:49:04,0,1,1,1,3,549.4564088106151,183.15213627020503,0.18199634552001953,2.86102294921875e-06,[]
18:49:05,0,1,1,1,3,552.8579921245571,184.28599737485237,0.15346598625183105,3.5762786865234375e-06,[]
18:49:05,1,1,1,1,3,556.283428239822,185.427809413274,0.1762993335723877,3.266334533691406e-05,"[{'xmin': 376, 'xmax': 548, 'ymin': 0, 'ymax': 384, 'class_id': 0, 'confidence': 0.42987052}]"
18:49:05,0,1,1,1,3,559.7392535924907,186.5797511974969,0.2358992099761963,2.86102294921875e-06,[]
18:49:05,0,1,1,1,3,563.2176627159115,187.73922090530382,0.16386985778808594,3.0994415283203125e-06,[]
18:49:06,1,1,1,1,3,566.7182994365688,188.9060998121896,0.15973901748657227,3.6716461181640625e-05,"[{'xmin': 378, 'xmax': 548, 'ymin': 0, 'ymax': 384, 'class_id': 0, 'confidence': 0.5564828}, {'xmin': 381, 'xmax': 545, 'ymin': 13, 'ymax': 395, 'class_id': 0, 'confidence': 0}]"
18:49:06,1,1,1,1,3,570.2405767917629,190.08019226392096,0.15385746955871582,3.218650817871094e-05,"[{'xmin': 377, 'xmax': 549, 'ymin': -2, 'ymax': 385, 'class_id': 0, 'confidence': 0.42833403}]"
18:49:06,0,1,1,1,3,573.7851916790005,191.26173055966683,0.160538911819458,3.814697265625e-06,[]
18:49:06,0,1,1,1,3,577.351203012466,192.45040100415534,0.15154504776000977,3.0994415283203125e-06,[]
18:49:07,0,1,1,1,3,580.9405194044109,193.6468398014703,0.17019248008728027,3.814697265625e-06,[]
18:49:07,0,1,1,1,3,584.5518289327617,194.85060964425392,0.15722918510437012,3.337860107421875e-06,[]
18:49:07,1,1,1,1,3,588.1948171615596,196.0649390538532,0.2491304874420166,3.409385681152344e-05,"[{'xmin': 405, 'xmax': 608, 'ymin': 20, 'ymax': 402, 'class_id': 0, 'confidence': 0.46895272}, {'xmin': 411, 'xmax': 609, 'ymin': 3, 'ymax': 383, 'class_id': 0, 'confidence': 0}]"
18:49:07,1,1,1,1,3,591.8684542179103,197.28948473930345,0.23858642578125,3.0517578125e-05,"[{'xmin': 401, 'xmax': 636, 'ymin': 51, 'ymax': 393, 'class_id': 0, 'confidence': 0.6451256}]"
18:49:08,1,1,1,1,3,595.5629478931422,198.52098263104742,0.1460742950439453,3.314018249511719e-05,"[{'xmin': 425, 'xmax': 662, 'ymin': 54, 'ymax': 372, 'class_id': 0, 'confidence': 0.44977716}]"
18:49:08,1,1,1,1,3,599.2879826068873,199.76266086896246,0.23673200607299805,3.528594970703125e-05,"[{'xmin': 491, 'xmax': 701, 'ymin': 44, 'ymax': 381, 'class_id': 0, 'confidence': 0.8622385}, {'xmin': 480, 'xmax': 688, 'ymin': 61, 'ymax': 366, 'class_id': 0, 'confidence': 0}]"
18:49:08,1,1,1,1,3,603.0354852676387,201.01182842254624,0.16171479225158691,3.504753112792969e-05,"[{'xmin': 533, 'xmax': 734, 'ymin': 18, 'ymax': 397, 'class_id': 0, 'confidence': 0.9227728}, {'xmin': 535, 'xmax': 731, 'ymin': 9, 'ymax': 378, 'class_id': 0, 'confidence': 0}]"
18:49:08,1,1,1,1,3,606.805096340179,202.26836544672634,0.15851426124572754,3.695487976074219e-05,"[{'xmin': 544, 'xmax': 763, 'ymin': 18, 'ymax': 399, 'class_id': 0, 'confidence': 0.9949183}, {'xmin': 539, 'xmax': 749, 'ymin': 21, 'ymax': 394, 'class_id': 0, 'confidence': 0}, {'xmin': 546, 'xmax': 763, 'ymin': 11, 'ymax': 380, 'class_id': 0, 'confidence': 0}, {'xmin': 537, 'xmax': 751, 'ymin': 11, 'ymax': 376, 'class_id': 0, 'confidence': 0}]"
18:49:09,1,1,1,1,3,610.5966892242427,203.53222974141423,0.15694284439086914,5.125999450683594e-05,"[{'xmin': 550, 'xmax': 764, 'ymin': 25, 'ymax': 391, 'class_id': 0, 'confidence': 0.9990906}, {'xmin': 535, 'xmax': 757, 'ymin': 27, 'ymax': 389, 'class_id': 0, 'confidence': 0}, {'xmin': 555, 'xmax': 765, 'ymin': 26, 'ymax': 363, 'class_id': 0, 'confidence': 0}, {'xmin': 523, 'xmax': 762, 'ymin': 22, 'ymax': 365, 'class_id': 0, 'confidence': 0}, {'xmin': 550, 'xmax': 762, 'ymin': 89, 'ymax': 390, 'class_id': 0, 'confidence': 0}]"
18:49:09,1,1,1,1,3,614.4195174455638,204.80650581518793,0.24376964569091797,3.528594970703125e-05,"[{'xmin': 563, 'xmax': 767, 'ymin': 16, 'ymax': 397, 'class_id': 0, 'confidence': 0.9953149}, {'xmin': 564, 'xmax': 767, 'ymin': 11, 'ymax': 378, 'class_id': 0, 'confidence': 0}, {'xmin': 534, 'xmax': 758, 'ymin': 26, 'ymax': 388, 'class_id': 0, 'confidence': 0}]"
18:49:09,1,1,1,1,3,618.2641694307322,206.08805647691074,0.15540099143981934,3.218650817871094e-05,"[{'xmin': 604, 'xmax': 772, 'ymin': 38, 'ymax': 384, 'class_id': 0, 'confidence': 0.9663214}, {'xmin': 608, 'xmax': 772, 'ymin': 16, 'ymax': 367, 'class_id': 0, 'confidence': 0}]"
18:49:09,1,1,1,1,3,622.132037186622,207.37734572887402,0.16964197158813477,3.886222839355469e-05,"[{'xmin': 666, 'xmax': 766, 'ymin': 54, 'ymax': 391, 'class_id': 0, 'confidence': 0.8436212}, {'xmin': 666, 'xmax': 766, 'ymin': 22, 'ymax': 394, 'class_id': 0, 'confidence': 0}, {'xmin': 669, 'xmax': 765, 'ymin': 78, 'ymax': 398, 'class_id': 0, 'confidence': 0}]"
18:49:10,0,1,1,1,3,626.0305768489832,208.67685894966107,0.23976421356201172,2.86102294921875e-06,[]
18:49:10,0,1,1,1,3,629.9505115509028,209.98350385030093,0.15204191207885742,3.0994415283203125e-06,[]
18:49:10,0,1,1,1,3,633.8996317386622,211.29987724622072,0.22413253784179688,2.86102294921875e-06,[]
18:49:10,0,1,1,1,3,637.8699465513224,212.62331551710747,0.1494746208190918,2.6226043701171875e-06,[]
18:49:11,0,1,1,1,3,641.8633560419078,213.95445201396925,0.16811037063598633,2.6226043701171875e-06,[]
18:49:11,0,1,1,1,3,645.8790246486659,215.29300821622198,0.16010284423828125,2.6226043701171875e-06,[]
18:49:11,0,1,1,1,3,649.9168934822078,216.63896449406926,0.15984010696411133,2.86102294921875e-06,[]
18:49:11,0,1,1,1,3,653.9772673606868,217.99242245356228,0.1624610424041748,2.384185791015625e-06,[]
18:49:12,0,1,1,1,3,658.0677366495128,219.35591221650427,0.23176002502441406,3.0994415283203125e-06,[]
18:49:12,0,1,1,1,3,662.1801682949061,220.7267227649687,0.15711760520935059,2.86102294921875e-06,[]
18:49:12,0,1,1,1,3,666.3229312658306,222.10764375527685,0.23615813255310059,2.6226043701171875e-06,[]
18:49:12,0,1,1,1,3,670.4895913600917,223.4965304533639,0.17613673210144043,2.86102294921875e-06,[]
18:49:13,0,1,1,1,3,674.6866598129268,224.8955532709756,0.23664140701293945,2.86102294921875e-06,[]
18:49:13,0,1,1,1,3,678.9078371524806,226.3026123841602,0.17874860763549805,2.6226043701171875e-06,[]
18:49:13,0,1,1,1,3,683.1510890007014,227.71702966690046,0.1577906608581543,2.86102294921875e-06,[]
18:49:13,0,1,1,1,3,687.4266687154765,229.14222290515883,0.254396915435791,2.6226043701171875e-06,[]
18:49:14,0,1,1,1,3,691.7257398128504,230.57524660428348,0.17252302169799805,3.5762786865234375e-06,[]
18:49:14,0,1,1,1,3,696.0481992006296,232.01606640020987,0.17111635208129883,2.86102294921875e-06,[]
18:49:14,0,1,1,1,3,700.3930019617075,233.46433398723582,0.16057872772216797,3.337860107421875e-06,[]
18:49:14,0,1,1,1,3,704.7615899801248,234.9205299933749,0.17496132850646973,2.86102294921875e-06,[]
18:49:15,0,1,1,1,3,709.1525985002511,236.3841995000837,0.16169023513793945,2.86102294921875e-06,[]
18:49:15,0,1,1,1,3,713.574154877662,237.85805162588733,0.23700904846191406,2.6226043701171875e-06,[]
18:49:15,0,1,1,1,3,718.01671822071,239.33890607357,0.1473863124847412,2.384185791015625e-06,[]
18:49:15,0,1,1,1,3,722.4814401149742,240.8271467049914,0.15897679328918457,2.6226043701171875e-06,[]
18:49:16,0,1,1,1,3,726.9694498062127,242.32314993540422,0.17008137702941895,2.86102294921875e-06,[]
18:49:16,0,1,1,1,3,731.4884884119026,243.82949613730088,0.24204325675964355,2.6226043701171875e-06,[]
18:49:16,0,0,1,0,3,731.4884884119026,243.82949613730088,0.154435396194458,2.86102294921875e-06,[]
18:49:16,0,0,1,0,3,731.4884884119026,243.82949613730088,0.16529512405395508,2.6226043701171875e-06,[]
18:49:17,0,0,1,0,3,731.4884884119026,243.82949613730088,0.16735339164733887,3.337860107421875e-06,[]
18:49:17,0,0,1,0,3,731.4884884119026,243.82949613730088,0.23798871040344238,2.6226043701171875e-06,[]
18:49:17,0,0,1,0,3,731.4884884119026,243.82949613730088,0.17028307914733887,2.86102294921875e-06,[]
18:49:17,0,0,1,0,3,731.4884884119026,243.82949613730088,0.14852690696716309,3.0994415283203125e-06,[]
18:49:18,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1548328399658203,3.814697265625e-06,[]
18:49:18,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1633920669555664,2.6226043701171875e-06,[]
18:49:18,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1532289981842041,3.0994415283203125e-06,[]
18:49:18,0,0,1,0,3,731.4884884119026,243.82949613730088,0.16812467575073242,2.6226043701171875e-06,[]
18:49:18,0,0,1,0,3,731.4884884119026,243.82949613730088,0.14360904693603516,2.86102294921875e-06,[]
18:49:19,0,0,1,0,3,731.4884884119026,243.82949613730088,0.16582584381103516,2.86102294921875e-06,[]
18:49:19,0,0,1,0,3,731.4884884119026,243.82949613730088,0.227217435836792,2.86102294921875e-06,[]
18:49:19,0,0,1,0,3,731.4884884119026,243.82949613730088,0.15389657020568848,2.86102294921875e-06,[]
18:49:19,0,0,1,0,3,731.4884884119026,243.82949613730088,0.15206146240234375,2.6226043701171875e-06,[]
18:49:20,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1694016456604004,3.0994415283203125e-06,[]
18:49:20,0,0,1,0,3,731.4884884119026,243.82949613730088,0.22467565536499023,3.0994415283203125e-06,[]
18:49:20,0,0,1,0,3,731.4884884119026,243.82949613730088,0.2709791660308838,3.814697265625e-06,[]
18:49:21,0,0,1,0,3,731.4884884119026,243.82949613730088,0.22431683540344238,2.6226043701171875e-06,[]
18:49:21,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1567826271057129,2.86102294921875e-06,[]
18:49:21,0,0,1,0,3,731.4884884119026,243.82949613730088,0.2246863842010498,3.337860107421875e-06,[]
18:49:21,0,0,1,0,3,731.4884884119026,243.82949613730088,0.24006938934326172,2.86102294921875e-06,[]
18:49:22,0,0,1,0,3,731.4884884119026,243.82949613730088,0.14526104927062988,2.86102294921875e-06,[]
18:49:22,0,0,1,0,3,731.4884884119026,243.82949613730088,0.18188166618347168,3.0994415283203125e-06,[]
18:49:22,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1711747646331787,3.0994415283203125e-06,[]
18:49:22,0,0,1,0,3,731.4884884119026,243.82949613730088,0.17848801612854004,2.6226043701171875e-06,[]
18:49:22,0,0,1,0,3,731.4884884119026,243.82949613730088,0.15945124626159668,3.0994415283203125e-06,[]
18:49:23,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1648082733154297,2.86102294921875e-06,[]
18:49:23,0,0,1,0,3,731.4884884119026,243.82949613730088,0.2509031295776367,2.86102294921875e-06,[]
18:49:23,0,0,1,0,3,731.4884884119026,243.82949613730088,0.1682429313659668,3.0994415283203125e-06,[]
18:49:24,0,0,1,0,3,731.4884884119026,243.82949613730088,0.24418950080871582,2.86102294921875e-06,[]
18:49:24,1,0,1,0,3,731.4884884119026,243.82949613730088,0.2453165054321289,2.9087066650390625e-05,"[{'xmin': 125, 'xmax': 317, 'ymin': 335, 'ymax': 430, 'class_id': 0, 'confidence': 0.56623363}, {'xmin': 142, 'xmax': 354, 'ymin': 334, 'ymax': 431, 'class_id': 0, 'confidence': 0}]"
18:49:24,1,0,1,0,3,731.4884884119026,243.82949613730088,0.23975253105163574,2.6941299438476562e-05,"[{'xmin': 158, 'xmax': 355, 'ymin': 288, 'ymax': 435, 'class_id': 0, 'confidence': 0.721296}]"
